Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE	Absolute score (sig.score)
TCGA.A8.A06Q.01	0.0113127424009263	0	0.00536329983188157	7.19009237746764e-06	0	0.00896700598000091	0	0.0061429512598553	0	0	0.000382157221045921	0.000480492809753651	0	0	0.00617945437232132	0.0444942265658038	0	0	0.0144687131014498	0	0	0	9999	-0.00418750744802319	1.09474466076526	0.0977982336354161
TCGA.D8.A73U.01	0.0425909133683852	0	0.0122306285609476	0.169164365008003	0	0.144137002348676	0.00647813889248571	0.0482830978747999	0.0725036387089435	0	0.027315449494438	0.00596753048317077	0.0261977160722353	0.14092664084018	0.0790864326530946	0.116630781506054	0	0	0.0680101987567483	0	0	0	9999	0.332254712628476	0.948874294377872	0.959522534568162
TCGA.E9.A54X.01	0.00230249021219951	0	0.00491312076015086	0	0	0.00847184097035015	0	0.00227856913019267	4.80934529887144e-05	0	0.00242038802941053	0	0	0.0188377454578238	0	0.00539628319835714	0	0	0.00129374492378176	0	9.49163400101389e-06	0	9999	0.00664004081028208	1.1201917841044	0.0459717677692561
TCGA.A8.A0A7.01	0.0891163803023599	0	0.0389424042492759	0.148451428360242	0	0.202667018626648	0.0109263842459079	0.0365839149192451	0.051354018982991	0	0.0155428261068214	0	0.00539968695869037	0.121455147163987	0.104033930209542	0.131506002926542	0	0	0.043672561070848	0	0	0	9999	0.451891112608099	0.89128372466211	0.9996517041231
TCGA.E2.A14Y.01	0	0	0.00659507776690792	0	0	0.00748480243837137	0	0.0141019428933897	0	0	0.00504972217572188	0.000900897563291281	0	0.0525926297114182	0.00662944787014924	0.012598648780115	0	0.0201765421474073	0.00701023780973176	0	0	0.000287846444064031	9999	0.0812569914404289	1.09676938597676	0.133427795600568
TCGA.D8.A1JN.01	0.0101412845831457	0	0.0016125770907048	0.01217909145257	0	0.0268102600493516	0	0.0181968548147369	0.00418557219574599	0.00124109307275103	0	0.00247576512925375	0.00732454065473736	0	0.00777372511062434	0.0405244336532486	0	3.96417178305313e-05	0.0194130533054256	0	0	0	9999	-0.00419070790326599	1.08303680692604	0.151917892830126
TCGA.BH.A1FU.11	0.0188381889450783	0	0.0277224166329631	0.0414651893563882	0	0.0595030865735187	0	0.0111146511545775	0	0	0.0254908536245787	0	0.0121223010747946	0.00991075168778278	0.0189260067921629	0.0675886159497826	0	0	0.0363784874200411	0	0	0	9999	0.0245855978344839	1.06624267348305	0.329060549211669
TCGA.AN.A0AJ.01	0.0112889649748912	0	0.00485631600453794	0.0343912608031954	0	0.049421737233179	0.00838840920807573	0.0440628436266901	0.0142062564816639	0	0.00799652645875981	0	0	0.109936328075499	0.0403445525810028	0.0879896983909764	0	0.00035786901531159	0.0205574399472057	0	0	0	9999	0.37883402261668	0.929581161371637	0.433798202800988
TCGA.A8.A076.01	0.0108670974079917	0	0.008802406847532	0	0	0.0251498720180125	0	0.012543708255173	0.00708891630500626	0	0.00679429733411386	0	0	0.0543573042633875	0.0183270544280983	0.0727077960525387	0	0	0.0241329336195704	0	0	0.000728912934934757	9999	0.168579350098399	1.03071035372428	0.241500299466359
TCGA.A2.A0ES.01	0.042141124567085	0	0.00785024982408319	0.0131143777335608	0	0.0872686720838941	0	0.00352435322578508	0	0	0	0	0.000760911090246444	0	0.0171054837183173	0.117410281051778	0.0138188113784206	0.00734801921583752	0.0278759407898333	0	0	0	9999	0.0562818585140753	1.06140037212993	0.338218224678841
TCGA.BH.A1F2.01	0.000208366315138035	0.000851331173630315	0.000471699661035654	0	0	0.0319724025042137	0	0.00666538878032071	0.00588680036219126	0	0.00734739292096653	0.0041006062668115	0.00449461881828504	0.0590198711427893	0	0.0217243479634346	0	0	0.0145110852828339	0	0	0	9999	0.0965942673302644	1.07971781890992	0.157253911191651
TCGA.B6.A408.01	0.0327269745902422	0	0.0193194816321697	0.0232909480499321	0	0.0686121690128263	0	0.0596728257333511	0.0255620059947667	0	0.0117433518358522	0	0	0.0918042137373894	0.023837778703706	0.111844937045231	0	0	0.0133093762692758	0	0	0	9999	0.173152415975525	1.0200165307691	0.481724062604742
TCGA.E9.A5FK.01	0.0309769005388243	0.0365998251445129	0	0.17046109988045	0	0.102304038735974	0	0.0892826701408627	0.0785535710661967	0	0	0.00817516973714083	0.00979643743071197	0.0126878809031206	0.0461204075827583	0.118982838916967	0	0.0123077899023697	0.0270701006616495	0	0	0	9999	0.449152038269207	0.893013549684304	0.743318730641538
TCGA.LL.A7SZ.01	0.0105505953664619	0	0.163127732427578	0.0610783448118026	0	0.0261216553469373	0	0.0759154575435341	0.0210074683585275	0	0.0161381508157539	0	0.000467620133836312	0.0491658951443316	0.0171440729281034	0.131375894908417	0	0	0.00857224274578925	0	0	0	9999	0.19725832878498	0.994728602787625	0.580665130531072
TCGA.E2.A572.01	0	0.00135866449324401	0.00903631944330357	0.0234851213544362	0	0	0	0.00792536706186373	0.00928735699312039	0	0.000394081396701765	0	0.00371242630671767	0.0121183561762335	0.00166719419588873	0.0117908368972918	0	0.00251082230631257	0.0125407988971901	0	9.02658941914704e-05	0	9999	0.0800140287084162	1.04651373378938	0.0959176114164954
TCGA.BH.A0B0.01	0.0316646695953093	0	0.0055294105761768	0.0325064044916331	0	0.0559671373460883	0	0.0460196822540588	0.0332313801858815	0	0.00851103771105624	0	0	0.0849043851330241	0.0279419588342071	0.0581941273505343	0	0.0150796564175109	0.0444977531807084	0	0	0	9999	0.182404190848883	1.01229535392888	0.444047603076189
TCGA.A8.A09D.01	0.0164272615692122	0	0.00202505382896363	0.00244204142213247	0	0.0385040063506247	0	0.00476825233794828	0.00789069350949574	0	0.00834358517042743	0	0	0.0858392363916598	0.0148675745959373	0.115436567766301	0	0	0.0118903498788073	0	0	0.000915154680672581	9999	0.309404561762602	0.977035184397245	0.309349777502183
TCGA.A2.A0YJ.01	0	0.000305303367173272	0.00139534995722306	0	0	0.0247165706434823	0	0.00653128251164593	0.000553048572584444	0	0.00486248629929849	0	0	0.0498683472603934	0.000258606837289402	0.00216976559441206	0	0	0.00110454454847454	0	0	0.000311385819073934	9999	0.146347762380847	1.09280529517039	0.0920766914110509
TCGA.D8.A13Z.01	0.0223488803725714	0	0	0	0	0.0443748843267414	0	0.0305616436217704	0.0139876218632418	0	0.00706168621971084	0.00452422705747904	0	0.159244516379705	0.0211920855547984	0.0886805501798558	0	0.015476285654947	0.00904925906111774	0	0	0	9999	0.436733737918782	0.905574856551238	0.416501640291939
TCGA.A1.A0SI.01	0.00771466583596514	0	0.0142818730611492	0	0	0.0664306590580288	0	0.059355486254998	0.00510599734286669	0	0.00385958846762681	0.0182489995775654	0.0101869674006454	0.100607446479394	0.0477343257173329	0.0277792685837237	0	0	0.0474073498757855	0	0	0	9999	0.233875628288276	0.995709319871156	0.408712627655081
TCGA.E2.A14O.01	0.00542627725042394	0	0	0.00646935234810834	0	0.0136578768269799	0	0.00432582209000289	0.0023957715116392	0	0.000604228731327	0.00211866833116165	0	0.0694214473149925	0.00854599864176861	0.0188250532965529	0.000288079930085301	0	0.0060471228965533	0	0	0	9999	0.16480118656936	1.0795272477867	0.138125699169596
TCGA.BH.A0E0.01	0.00259066929134697	0	0.00308946545593658	0	0	0.0491096353995839	0	0.0394074840612038	0.00377962085603806	0	0	0.00713621805975376	0.00656122188689938	0.0106636009651472	0	0.023867328260603	0.0169769586561741	0.0176449039396558	0.0216130461815229	0	0.00130424111297718	0	9999	0.0750111322655065	1.05193687882449	0.203744394126843
TCGA.A7.A3IY.01	0.00209542308209069	0	0	0	0	0.00212157288483863	0	0.0207708119001219	0.0133858397202732	0	0.00398105364193719	0.00139377886065722	0	0.165986115714467	0.00487922047337562	0.0760546986514612	0	0	0	0.0162222295572574	0.000329968281825724	0	9999	0.71092415210575	0.703792000815823	0.307220712768306
TCGA.EW.A1P3.01	0.0192767542225264	0	0.0193621984143442	0.00762263240151294	0	0.0313624751537379	0	0.0330755802670491	0.00327982428710123	0	0.013363266711813	0	0.00542543578878383	0	0.0320298597210858	0.0646086817909503	0.000626234703726018	0	0.0196878106438385	0	0	0	9999	0.0667849383404219	1.0552156641617	0.249720754106469
TCGA.AR.A24V.01	0.000365476167339434	0	0.00235728273650858	0	0	0.0444807905798704	0	0.00746610510285486	0.0164754869445722	0	0.0117487586792548	0	0	0.0556214137985516	0.00839564839203502	0.0663042330055337	0	0	0.0105670384810328	0.00649297609672287	0	0	9999	0.178910629691644	1.03013428452559	0.230275209984276
TCGA.BH.A1F2.11	0	0	0.0322172022350993	0.00193074578357479	0	0.103184729928089	0	0.00672258430262528	0	0	0	0.00526060671413891	0.0331379155140983	0.0186250583062038	0.00642317055589401	0.0264818488786362	0.00104706355942733	0.00133683498491639	0.062796084900586	0	0	0	9999	0.0213508240564508	1.06833734088355	0.299163845663289
TCGA.EW.A423.01	0.00122936720675376	0	0	0.0162416811882534	0	0.0532271619012711	0	0.00315755172544971	0.00862437098779799	0	0.0137773870130642	0	0.0014818182938468	0.02569369268772	0.00975592387423853	0.0798170862932386	0	0	0.0050646793371955	0	0	0	9999	0.159432863363574	1.03604230075081	0.21807072050883
TCGA.LD.A66U.01	0.0100337567100451	0.000257647133160046	0.0123671432891907	0.0908939370306262	0	0.113861645419569	0	0.0429241186733579	0.030371326212969	0	0	0.00475394569921759	0.00964151897723942	0	0.0433024677268799	0.0776816177806549	0.00310739712585919	0	0.0231479900054175	0	0	0	9999	0.166939211929187	1.03354312814768	0.462344511784186
TCGA.A7.A13F.01	0	0	0.00040458390093814	0	0	0.030585027077567	0	0.00304912714819817	0.00809996411193815	0	0.00778349986707442	0	0.00221255767495518	0.0134859717167437	0.00111364526860537	0.0302079232990213	0	0	0.00840514213424819	0	0	0	9999	0.0566251710325876	1.07213365535625	0.10534744219929
TCGA.BH.A1FB.01	0.101851063311671	0	0.019137238990938	0.040899613171917	0	0.115884028978082	0.0101307175960528	0.0763131934523202	0	0	0.00490700733824699	0	0.00567981200090641	0	0.0515423882756556	0.146347823200611	0.0205304696411413	0.000846175050726846	0.0717017311615589	0	0	0	9999	0.221828720094916	0.990896013809707	0.665771262169827
TCGA.BH.A0BM.01	0.0294550521869792	0	0.03051663408886	0.0134971570124951	0	0.0191558140459692	0	0.0270781782229742	0.00779994275637498	0	0	0.00631983339858262	0.00246210969572611	0.0212671451147232	0.0169613783808517	0.0399448931189773	0	0	0.0214310815197899	0	0	0	9999	0.0117474464640702	1.06323205604889	0.235889219542303
TCGA.BH.A18V.11	0.000760194516212798	0	0.0313119425369593	0.0295424794072837	0	0.0321634213119556	0	0.0272331599770825	0.00130278679426283	0	0	0.0091327802060488	0.021587699809665	0.0179498541814615	0.00457397939189839	0.0827381896254467	0.000562312676042865	0	0.0639911085135186	0	0.00181523386900008	0	9999	0.0854807315030627	1.04331869592298	0.324665142816839
TCGA.AR.A1AU.01	0.0076264640797907	0	0.0172262632488011	0.0203787614872314	0	0.0319851927789034	0	0.00901226097559324	0	0	0.0015855479931778	0.00554271179235401	0.00959697001561781	0.0203947689198758	0.0108563109072356	0.0477607120126842	0	0.0021849553679272	0.0385152457202982	0	0	0	9999	0.0260661175947807	1.06466935348082	0.222666165299491
TCGA.A2.A0YF.01	3.32632918320178e-05	0	0.00240205288803843	0	0	0.0356952959475964	0	0.00472596038082511	0.00530752648479842	0	0	0.00468089056176117	0.00135029390369756	0.0619084544014548	0.00262979146839417	0.0380563029896419	0.000443805885016941	0	0.012493838698231	0	0.00382767331109442	0	9999	0.222246590302599	1.02104479919074	0.173555150212382
TCGA.E2.A1IE.01	0.00733433442715	0	0.00864330255302773	0	0	0.00883881647318556	0	0.00520265801723588	0.00115939516093133	0	0	0.00396364798387045	0.000248309808928842	0.00720188708332983	0.0032159417763668	0.0292563954071304	0	0	0.00951344049149099	0	0	0	9999	-0.0369582111107684	1.0932746491261	0.0845781291826478
TCGA.AC.A2FE.01	0.0128778486361796	0	0.00583869413559619	0.126143746491724	0	0.076310988199605	0	0.0495417563972146	0.0570585304325006	0	0.0339546584800345	0.00998286437965869	0.0361776733077031	0.0127811938544431	0.071798414455771	0.0864189455028691	0.00775812826327423	0	0.0117865540524252	0	0	0	9999	0.257944861427803	0.991803216936532	0.598429996588999
TCGA.BH.A1FM.11	0.0204577389758197	0	0.0371972421081865	0.0384663571693296	0	0.029146001233831	0	0.0112918769337974	0	0	0.00870547952947688	0.00897483358999624	0.0127053892208195	0	0.000880081701520441	0.0968265226312686	0	0.00312772615374334	0.0227557095407792	0	0	0	9999	0.0189633684039088	1.0661380303484	0.290534958788568
TCGA.AC.A3W7.01	0.0217501448273111	0	0	0.0278095357910147	0	0.0250292733625549	0	0.0391040500551915	0.00619316040943442	0	0.00569142693677648	0.000443195932375079	0.00158137160915799	0.0125576321874741	0.0132448999100574	0.0645087672760572	0	0.00183027889086309	0.0299593516777391	0	0	0	9999	0.0183654886436278	1.07584781861115	0.249703088866007
TCGA.A7.A26G.01	0.0313587588405198	0	0.0315447750033138	0.00928662013796095	0	0.0793516693465262	0	0.029183260593848	0.000991385161859523	0.00499440818333658	0	0	0	0.0500110183582526	0.0510298203141475	0.11652068438923	0	0.0150607016283727	0.0441144385599566	0	0	0	9999	0.191133168832288	1.00805077719259	0.463447540517324
TCGA.LL.A8F5.01	0.00956463577674397	0.00145974700836832	0.0526868624398951	0	0	0.0217964293176646	0	0.0738972428274981	0.00623793565544352	0	0.0122853411340441	0	0	0.14168859580352	0.0311173342565814	0.0422844292926457	0	0	0.0117826480608179	0	0	0	9999	0.655466025053598	0.776384463975187	0.404801201573223
TCGA.A2.A4S2.01	0.031122471475349	0	0.00150160094072343	0.03698131779337	0	0.0600225562273659	0	0.0301418218498332	0.0214182350909025	0	0.0167360629853384	0.00426444165556016	0	0.113066813285135	0.0242952382687893	0.0548217232125599	0	0.00483296173217257	0.0191710290295532	0	0	0	9999	0.165270706071549	1.02972110668715	0.418376273546653
TCGA.BH.A0W3.01	0.00735432334301164	0	0.00298110123697549	0.000313441085822415	0	0.0133330017893326	0	0.00493837726399088	0.000288113431347406	0	0.00169268498474115	0.000462954515139592	0.0179908086095033	0	0.00498686586201638	0.0464461452045098	0	0	0.00764233217321648	0	0	0	9999	0.00757412177591645	1.09444378111869	0.108430149499607
TCGA.LL.A7T0.01	0.0180874391479129	0	0.0156094891528167	0.0287455009730377	0	0.0235541028760842	0	0.0216328508314079	0.00749505100441466	0	0.00635095211078572	0	0	0.101898062478802	0.00893860697108181	0.0342500906357555	0	0	0.00466973286934768	0	0	0	9999	0.278515610490996	0.985871628337441	0.271231879051447
TCGA.A7.A5ZV.01	0.0073645159082639	0	0.00297142459918514	0.00508534938372783	0	0.00724481574830738	0	0.00629140190701308	0.00219216481776511	0	0	0.00420215307239474	0	0.0544791880269024	0.00117596953914674	0.0489682813451755	0.000157935694330297	0.0114817084445392	0.00730047559854236	0	0	0.000799659093731945	9999	0.186238502929539	1.04776310224809	0.159715043179026
TCGA.AO.A0JB.01	0.0253597055187716	0	0.0142254408091483	0.0296555709189128	0	0.0267704014996972	0	0.0329371047791603	0.0113056034725731	0	0	0.00609565408907106	0.00267356397128891	0.0110134346691043	0.00886387053540219	0.0950001592167941	0	0.00966658086677245	0.00788752495231588	0	0	0	9999	0.120061870059454	1.03626854402532	0.281454615299012
TCGA.BH.A0AU.11	0.0261313264398019	0	0.0134716688923021	0.0389129218213789	0	0.059924889451574	0	0.0192772108408728	0.0030513194397375	0	0.00529608030403604	0.0043593721973282	0.00459497126774417	0.00212258150352676	0	0.0608004574285801	0	0.00458759361673583	0.00689021827824267	0	0	0	9999	0.0391399272020976	1.07733578361406	0.249420611481861
TCGA.BH.A0BT.11	0	0	0.016068617115828	0.00658829675048856	0	0.0422430266336551	0	0.0167364712732871	0	0	0.0130056425934786	0	0.00387318246371681	0	0.000775831145406808	0.0804781501077367	0	0.0128343394685487	0.00974108310409703	0	0	0	9999	0.0173621630851643	1.07801766257568	0.202344640656243
TCGA.B6.A0I5.01	0.00601191695999015	0.00373847438217517	0	0.0138966540513996	0	0	0	0.0403562099130912	0.0216930877301946	0	0.0101918410842722	0	0	0.0858837568457606	0.0102640541431034	0.0143378841551054	0	0	0.0226265118585731	0	0.00140539898409623	0	9999	0.0912915394396069	1.07303005500851	0.230405790107762
TCGA.EW.A1IZ.01	0.0792660017165494	0	0.0553604119851712	0.238144390013584	0	0.014484243263252	0.0143897802966935	0.139667602539733	0.0115460636358075	0.0423837863772985	0	0.00235485269873002	0	0.0261922507482398	0.0632906681298397	0.100208565106081	0	0.00274158695239579	0.0171358068359643	0	0	0	9999	0.358209100153052	0.939901257965365	0.807166010299339
TCGA.AO.A12H.01	0	0.000254391897596922	5.57906775621697e-05	0	0	0.0272518445152272	0	0.00751911864673481	0.00643482070801534	0	0.00840910616779243	0	0.00359908029172707	0.0245327491750905	0	0.0301456690071103	0	0	0.00538681974375578	0	0.00100902294222144	0	9999	0.00510238120696849	1.10314606535028	0.114598413772834
TCGA.A8.A0A9.01	0.00959915262176044	0	0	0.00705904727140037	0	0.0351813298308687	0	0.0119142973921144	0.0045607794201977	0	0.00533384836815502	0	0	0.0536785610649751	0.0189361117468038	0.0470799532135732	0	0	0.00402843129763278	0	0	0	9999	0.096346462491158	1.07325143231834	0.197371512227482
TCGA.AC.A2FG.01	0.0205799342812986	0	0.0285172938736985	0.0115375913641032	0	0.0310414656685607	0	0.00544969801146634	0.0048244824289227	0	0.0054913618261374	0	0.00130545253747761	0.024162933202218	0.00588413606930714	0.0592391068303895	0.00912568019085664	0	0.0514213999917207	0	0	0	9999	0.0364043926713709	1.05853793663636	0.258580536276157
TCGA.A2.A0T1.01	0.0270450592906873	0	0.00387686323057389	0.0426609710176901	0	0.134242851338976	0	0.0510725253435099	0.0551499483874627	0	0.011101185724118	0.00797735623216976	0.0138441989992738	0.137834667937081	0.0638327251722931	0.0945767076201568	0	0	0.023347240542772	0	0	0	9999	0.326245147937287	0.953804020802096	0.666562300836764
TCGA.AO.A0JJ.01	0.0441292827173927	0	0.0531641646749011	0.0181858063034846	0	0.118458814510443	0	0.045063526698133	0.0116572175836386	0.00846443180474264	0	0	0.00488262828000665	0	0.0405361224013858	0.160306813063279	0	0	0.0285760311993391	0	0	0	9999	0.10625069175654	1.03690542095159	0.533424839236746
TCGA.BH.A0E1.01	0.00787404610167251	0	0.00197917818107	0.000483585144239726	0	0.00329699202825823	0	0.00471837427963053	0.00173167229356602	0	0.00383115967453642	0	0	0.0459321449089101	0.00156697511119425	0.0263954650567362	0	0	0.00809065101934058	0	0	0	9999	0.584380441712105	0.811523936948163	0.105900243799155
TCGA.AC.A3QP.01	0.00666371458955203	0	0.017459794393724	0.0529123879734736	0	0.0110289641729802	0	0.0423625551908944	0.00111667729150495	0	0	0.00794437879246149	0.00861019865811831	0	0.00750718029316723	0.126029101017962	0	0	0.0465926868064317	0	0	0	9999	0.142712367806908	1.02798558186455	0.32822763918027
TCGA.B6.A0IP.01	0.00840908284266108	0.0463743236430898	0	0.0369728875440424	0	0	0	0.0300726280971482	0.0160246480871432	0	0.0169714584176627	0	0.00661303005810471	0.0402026766825269	0.0185166461087958	0.00282472219789762	0.00185104229180458	0	0.034497934893889	0	0	0	9999	0.0353925087346111	1.07011179283084	0.259331080864766
TCGA.Z7.A8R6.01	0.00880689912896214	0	0	0.00926746599213129	0	0.0226351037267597	0	0.0110721905466928	0.00742247512894286	0	0.0011849931604433	0.00169994952148827	0	0.0492328022522951	0.0131664905816184	0.0355105849130972	0.00029222624537915	0	0.0133259120245604	0	0	0	9999	0.132128480739728	1.0501418477082	0.173617093222371
TCGA.E2.A154.01	0	0	0.00522616704413733	0	0	0.0220221648438918	0	0.00158274882406269	0.00702961645681851	0	0.00838823405258564	0.000258042960628443	0.00267502383230036	0.0335800098273433	0	0.00202991758145492	0	0	0.0194671105151525	0	0	0	9999	0.00324809392997822	1.10261595150436	0.102259035938376
TCGA.A2.A0EW.01	0.00270950741502327	0	0.00564772133808669	0.0806614516568888	0	0.0305414161295591	0	0.0562525045199845	0	0	0	0.0112486510411409	0.0166611794393124	0.0236414838799953	0.00145261225612293	0.0883946546795734	0	0.00951841626737907	0.0595501081150989	0	0	0	9999	0.0778615969862866	1.05714234851305	0.386279706738165
TCGA.BH.A0AU.01	0.0247626744501607	0	0.0359598185409927	0.00556240048428891	0	0.0477260027658316	0.000295185299330948	0.0180658453397542	0.00958534362442448	0.00231985437741091	0	0	0	0.0414624688723401	0.0169740122600447	0.0526554690634158	0	0.00202049727416593	0.0118571539247	0	0	0	9999	0.141869759471418	1.02147274634883	0.269246726276861
TCGA.BH.A204.11	0.0103481935052771	0	0.00343954412406616	0	0	0.0876492311507951	0	0.00443280250039212	0.000297754112504196	0	0.00367592415815459	0.0163554866128511	0.0118026056112917	0	0.000757823444088163	0.0461655689823742	0	0.00226824271433253	0.0137753760954674	0	0	0	9999	0.00345667043460029	1.09688928754853	0.200968553011594
TCGA.BH.A1ET.01	0.024374965826344	0	0.0284573087166207	0.0200734074182241	0	0.0331243864839293	0	0.0069264541313237	0	0	0.0100164436691574	0	0.004088742833475	0	0.0119838965219655	0.0691813102757315	0	0	0.00768819509441841	0	0	0	9999	-0.0177640244861639	1.07985539384913	0.21591511097119
TCGA.AO.A03V.01	0.00774539708982356	0	0.0217162824180867	0.00539093576687858	0	0.0226263927709606	0	0.0143896456483755	0.00929157258729591	0	0.00297129469166209	0.00402877000714224	0.00266422479122263	0.0192141086378537	0.0220647980126048	0.0433304142634093	0	0	0.0081271586522331	0	0	0	9999	0.0227757497654858	1.07311508758652	0.183560995337549
TCGA.BH.A1FB.11	0.0356325790540766	0	0.0655376781408431	0.0618588873947644	0	0.0624322188405987	0	0.0185358870070369	0	0	0.0171203936197474	0	0.0198494492102085	0	0.0084392926854389	0.0845500559037402	0	0	0.0123232648817103	0	0	0	9999	0.0501721797566948	1.05334219139351	0.386279706738165
TCGA.GM.A5PX.01	0.0250609817734033	0	0.00180617263775458	0.0170642713419426	0	0.0531698444627431	0	0.0241335150437279	0	0	0	0.00323193337038895	0	0.00652687199375341	0.0123805554349403	0.0725373258443416	0	0	0.0494076233313854	0	0	0	9999	0.0608902689328326	1.05968599585144	0.265319095234381
TCGA.C8.A135.01	0.0380340560874333	0	0.0193562635128965	0.0304561447056876	0	0.0743902800553682	0.00118113672273523	0.0133067300404013	0.00346050754409693	0	0	0	0.0010752135925999	0.00184769639076959	0.0139627968463046	0.0917980544837917	0	0	0.0097891548398585	0	0	0	9999	0.0879074287170483	1.05035033261064	0.298658034821943
TCGA.BH.A0AW.01	0.0354698011136682	0	0	0.0337988703316072	0	0.165852386894405	0.00301554107802322	0.0505048297019457	0.0513057912791003	0	0.00165134117328034	0.00926817325907241	0.0112072952765161	0.0947587214698163	0.069557219279188	0.0886341927772395	0.00213661736310678	0	0.05816474396256	0	0	0	9999	0.370157139654767	0.930900219993133	0.675325524959529
TCGA.AR.A24N.01	0.00654533553622584	0	0.0241691680818577	0	0	0.0300950744025786	0	0.0186397363477717	0.000482920903386053	0	0.0112894404935599	0	0.00173681914140225	0.00848945831810166	0.0088130106793916	0.0445687345126015	0	0.00502163017027557	0.0104392129497761	0	0	0	9999	0.0133993444690788	1.06304231835483	0.170290541536928
TCGA.A8.A09Q.01	0.0156321228636847	0.00196658674235457	0	0.0353216497771803	0	0.059254643879323	0.00081797601697402	0.0362131684237122	0.00261530907791061	0	0.0117301214472986	0	0.00982360139521126	0.0575289170332009	0.0214902928587054	0.121552384978837	0	0	0.048381550077699	0	0	0	9999	0.0551258245481319	1.06750584015829	0.422328324572091
TCGA.E9.A22D.01	0.0531204788487306	0	0	0.157911639959235	0	0.0839957127741532	0.0769219432283055	0.0667388254431235	0.0415673576089611	0	0.0509448355359738	0	0.013002507635385	0.041562968168086	0.0723614254088329	0.0972416902500976	0.00304723793015696	0	0.0504402953749668	0	0	0	9999	0.385363783299964	0.924048447054585	0.808856918166008
TCGA.B6.A0I6.01	0.00473805901284536	0	0.00550968748421444	0	0	0.0519761997838521	0	0.013643162287657	0.0166504360297521	0	0.00500219168649232	0	0.00274002233696581	0.0552769636856901	0	0.0189941917002112	0	0	0.00916606244879197	0	0.000230614727710902	0	9999	0.0918510667021514	1.06810062985459	0.183927591184183
TCGA.D8.A1JH.01	0.0034733044108194	0	0.00767193108659538	0.0489933873373132	0	0.0268773585503806	0	0.0270224671714628	0.00688358246936354	0	0	4.09335963484936e-06	0.0152826244859464	0.034198611265579	0.0076439930740844	0.124224690977451	0.00217176813634674	0	0.0783744359260413	0	0	0	9999	0.194621816057452	1.01032929656406	0.382822248251019
TCGA.E9.A1RE.01	0.0139626276365692	0	0.00584786227180407	0.00165384440861411	0	0.00802108046209293	0	0.0161338835573661	0.00373006073613414	0	0.00280359052724822	0	0	0.0347783097050091	0.00305495952509962	0.0283673979188012	0	0	0.0256905769814102	0	0	0	9999	0.105989619115585	1.04933792204318	0.144044193730149
TCGA.E2.A1BC.01	0.0134281364531164	0	0.00995325445962447	0	0	0.0390854100653789	0	0.0140108741202367	0	0	0	0.00849857417953851	0.00154753650001073	0.00999838855878648	0.00688217573550984	0.0254861500569744	0.00219904373901664	0	0.00545602592604437	0	0	0	9999	-0.00115550403543182	1.08099303624178	0.136545569794237
TCGA.BH.A0C0.01	0.024869970553027	0	0	0.103681495508608	0	0.0286515873807483	0.0189639991914142	0.0658922315706937	0.0481004162516903	0	0.010252589302141	0.00592938107432756	0.0143975845714308	0.0703292268131406	0.108094133668527	0.10306255524727	0.000983530941399442	0	0.0500318922205773	0	0	0	9999	0.398204931099639	0.919159082291238	0.653240594294995
TCGA.AR.A24X.01	0.0156246747049383	0	0.00253170939530332	0.0130261271138001	0	0.0516631032719506	0	0.0510174265887705	0	0	0.0142214972724697	0	0.0136050829295447	0.00853282167269603	0.0173310364421836	0.0100357524423752	0.00139802664510518	0	0.00565676623476946	0	0	0	9999	0.0832780521034775	1.07232700579861	0.204644024713907
TCGA.EW.A1OW.01	0.00937608683865094	0	0.0168704289368608	0	0	0.0174157552677526	0	0.0356470479173232	0.0011825749150982	0	0.000856283165443907	0.00213715102912514	0	0.0822435974484435	0.0212545735163599	0.0274847778602049	0	0	0.0101643580929408	0	0	0	9999	0.202947036878786	1.02331233895854	0.224632634988204
TCGA.A7.A3RF.01	0.00479996242969363	0	0.00292972221580546	0	0	0.00324466102095055	0	0.00806363006157944	0.00347449356036543	0	0.0024127117810036	0	0	0.0325765764597738	0.0014388337406345	0.0216166736444129	0	0	0.013927563645543	0	0	0	9999	0.135642299838001	1.05968910922188	0.0944848285597623
TCGA.A8.A07G.01	0.0303677429496983	0	0.0105249338552462	0.0159771229609335	0	0.0273722772089891	0	0.023179702965807	0.00324790009997498	0	0.00525152594999756	0	0	0.0383728989856086	0.0132504007983872	0.0742527971136538	0.000241734821204814	0.00142246843909171	0.0126627449684836	0	0	0	9999	0.0841207331056836	1.05394374889901	0.256124251117076
TCGA.AC.A23C.01	0.0346759805401801	0	0.0293918189545749	0.0156048344251517	0	0.0824468318787647	0.000553917422530298	0.0196854729983247	0.00884237582567233	0	0.0104786978948219	0	0	0.00238081266994149	0.0286201910183858	0.107516646457679	0	0.00858696991878643	0.0126068154562685	0	0	0.00218605247180644	9999	0.035933685776687	1.06607531486776	0.363577417932888
